game,outcome,end_reason,n_moves,loss,moves
3705,W,value_resign,27,3.764980,f2f4 h7h6 d2d3 e7e6 d1d2 d8g5 e2e4 h8h7 f1e2 e6e5 d2c3 b8a6 e1d1 b7b6 d1e1 e8e7 a2a4 e7d8 a1a3 a6c5 c3d2 g5f4 h2h3 f4e3 d2e3 f7f5 e3c5
3706,W,material_resign,37,3.640449,b1c3 a7a5 e2e3 e7e6 d1g4 f8d6 c3d5 c7c6 e1e2 h7h5 g4f5 e6e5 c2c3 d8e7 a2a4 d6b4 a1a2 b7b6 g1h3 g8h6 c3c4 e7d6 f5f3 h8g8 f3f4 b4a3 f4h4 g8h8 d5f4 d6d2 e2f3 a8a6 c1d2 g7g5 b2b4 f7f5 a2a1
3707,B,material_resign,26,3.616979,b1c3 a7a6 c3d5 e7e6 e2e3 d8g5 d2d3 g5h6 d1g4 f8d6 g4h3 a6a5 e1e2 c7c5 h3h5 d6e7 h5f5 b8a6 f5f6 e7f8 a2a4 g8f6 d3d4 d7d6 g2g4 a8b8
3708,W,value_resign,12,3.755850,a2a4 e7e6 e2e4 b7b6 c2c3 d8g5 h2h3 g5d2 b1d2 f7f5 a4a5 c7c6
3709,B,value_resign,13,3.615592,f2f4 e7e6 c2c4 d7d5 h2h4 d8h4 g2g3 h4f4 c4c5 f8e7 b1a3 f7f5 f1h3
3710,W,material_resign,49,3.609869,g1h3 b8c6 e2e3 c6b8 h1g1 g7g6 f2f3 a7a5 e3e4 c7c6 f3f4 f7f5 c2c4 a8a7 f1e2 b8a6 b2b3 c6c5 e4e5 d8b6 b1a3 e8f7 a3c2 g8h6 g2g3 a6c7 a2a4 f7g8 e2h5 b6b5 g1h1 h6g4 b3b4 b7b6 b4a5 c7e8 h5g6 b5b4 a5a6 a7b7 c1a3 b4b1 g6e8 g4h6 a1b1 g8g7 d1c1 h6g8 e1d1
3711,D,cap_draw,150,3.730592,e2e3 e7e6 f1a6 b7b6 d1h5 g7g6 f2f3 d8g5 h5g4 g8e7 g2g3 g5f4 g4e6 e8d8 a6e2 f4f3 e2a6 f8g7 a6c4 g7h6 g1h3 b8a6 h1g1 e7f5 g1g2 f3g2 e6d5 c7c5 c2c3 g2f3 c4a6 f5e3 d5d4 f3g3 h2g3 g6g5 d4d5 d7d6 a2a3 c8d7 d5c6 d7e8 c3c4 b6b5 c6b7 b5b4 h3g5 h6f8 b7a7 d6d5 g5f7 e8f7 a3a4 d8e8 a4a5 f7e6 a1a2 a8a7 b1c3 d5d4 c3a4 e6c4 g3g4 h8g8 a4c5 e8d8 a2a3 f8g7 c5d3 a7a8 b2b3 c4b3 e1f2 g7h6 a3a2 g8g7 f2g3 d8c7 g3f3 c7d8 f3e2 g7g5 a6c4 d8c8 a2b2 g5g4 c4b5 c8c7 d3b4 c7b7 b2b3 g4g3 b3b2 a8a7 b2b3 b7b8 a5a6 g3g4 b5d3 a7a8 d3e4 g4h4 b3a3 b8c8 e4f5 c8d8 f5d7 d8c7 e2e1 c7d8 a3a1 h4h2 b4c2 a8a7 d7f5 a7b7 f5e4 b7b8 e4f3 d8c8 f3g2 c8d7 c2d4 b8b2 d4e6 h6g7 g2f1 h7h6 f1b5 b2b5 a1a2 g7f8 a2a1 d7e7 e6c5 b5b4 c1b2 f8g7 a1a2 g7f6 b2a3 f6g7 a3b2 h2h4 b2c1 e7d8 a2b2 d8e7 b2b3 h6h5
3712,W,material_resign,15,3.764110,b1c3 a7a5 c3e4 d7d5 h2h3 d8d6 h1h2 d6c5 c2c3 c5f2 e4f2 d5d4 d1b3 f7f5 g2g4
3713,W,material_resign,15,3.628028,e2e3 e7e6 g2g3 d8g5 a2a4 e6e5 b1a3 f8d6 h2h4 g5g4 d1g4 c7c5 g4e6 d6e7 e1e2
3714,B,material_resign,20,3.667712,b1a3 a7a5 a3c4 h7h6 e2e4 h8h7 c4d6 c7d6 c2c4 d8c7 d1g4 g7g6 a2a4 c7c5 g4d7 b8d7 h2h3 d7e5 h3h4 c5d4
3715,B,value_resign,33,3.686638,g1h3 d7d5 e2e3 d8d6 d1e2 e7e6 h3g5 d6c5 e2b5 b8c6 b5c6 e8e7 c6e8 e7e8 b1c3 c5d4 c3b1 g8e7 b2b4 g7g6 d2d3 d4d3 b1c3 b7b6 g5h7 d3c2 h1g1 e7f5 c3e2 c2a2 g2g3 a7a5 c1a3
3716,B,material_resign,86,3.729471,g1f3 e7e5 e2e3 g7g5 f3h4 f8h6 d1g4 e5e4 g4e2 g5g4 e2b5 h6g7 h1g1 a7a6 g1h1 b8c6 b5c5 d7d6 c5d4 g4g3 d4d3 c6b8 d3b5 c8d7 b5c4 d7c6 a2a4 f7f6 c4d3 d8c8 d3c4 c8d7 c4e6 e8d8 h4g6 d7e8 e6f5 g3f2 e1e2 a6a5 c2c4 g7h6 a1a2 e8d7 b1a3 a8a7 b2b4 d7e8 f5g4 b7b6 a2c2 g8e7 g4g5 a7a8 g5f5 b6b5 d2d4 e7f5 g6h8 b5c4 c1d2 f5g7 a3c4 h6e3 b4b5 d6d5 d2c3 e8f7 c3d2 a8a6 d2c3 f7g8 c3d2 e3f4 c2c3 h7h5 c3d3 f6f5 h2h4 f4h6 h1g1 g8h8 d3e3 a6a8 g2g3 b8d7
3717,W,material_resign,11,3.796287,e2e4 e7e6 f1c4 d8g5 g1h3 g5d2 d1d2 h7h6 d2g5 c7c5 f2f3
3718,D,cap_draw,150,3.705410,e2e4 e7e6 a2a3 d8g5 f1b5 e6e5 b5d7 e8d8 g1h3 c7c6 h3g1 g5d2 e1d2 b8d7 f2f4 d7f6 g1f3 g8e7 g2g4 b7b5 f3e1 f6g4 a3a4 c8b7 d1e2 b5b4 e2f3 g4h2 f3b3 d8e8 d2d1 h7h6 b3a3 e7f5 b1c3 h6h5 d1e2 c6c5 a4a5 h8g8 c3a4 b7c6 e2d1 c6d7 a5a6 d7c8 f4e5 f8e7 c2c4 f5d4 e1c2 g8f8 e5e6 f8h8 e6f7 e8d7 a4b6 d7c7 a3a4 d4c2 a4d7 c8d7 b6c8 h8g8 c8d6 e7f8 b2b3 c2e3 d1d2 a8b8 d2e1 g8h8 c1d2 g7g5 d6c8 h8h7 c8a7 f8h6 e4e5 d7c8 d2c3 c8d7 e1f2 g5g4 c3d2 d7f5 h1e1 c7d7 a1a3 b8c8 a3a2 d7e6 e1d1 c8d8 f2g1 d8f8 d2c3 f8g8 d1d3 e6f7 g1h1 g8f8 d3d2 f8g8 d2d1 f7e6 a2a3 g8f8 c3d2 f8e8 d2c1 e8f8 d1d2 f8e8 d2c2 e8f8 c2g2 e6e7 g2g3 f8g8 a3a1 g8h8 e5e6 e7d8 g3e3 h7e7 h1g1 e7e6 a7c8 h2f1 c1d2 e6e5 e3e2 f5e6 d2e1 h6e3 e2f2 e3g5 e1d2 e6f5 d2c3 h8g8 f2f3 d8c7 c3d2 f1d2 f3f1 g8g6 g1f2 d2f3
3719,D,cap_draw,150,3.568744,b1a3 d7d5 c2c3 e7e5 d1a4 c7c6 a3b1 c8d7 a4a7 d7h3 a7a5 d8g5 f2f4 h7h5 a2a4 f8d6 e2e3 a8a6 e3e4 d6a3 b2b3 a6b6 f1e2 h8h7 d2d3 e8f8 e1d1 f8e8 b1a3 g8e7 e2f3 g5g2 b3b4 g2g3 a3b1 e7c8 a1a3 e8d8 e4d5 h7h6 c1b2 h6e6 d5d6 d8e8 f3g4 g7g6 a5a6 g3f4 b2a1 b6a6 a3a2 f4f3 d1e1 e6d6 a2c2 e5e4 g1h3 b8d7 b4b5 a6a5 b1a3 h5h4 h3g5 f3d1 e1d1 d7e5 g4d7 e8f8 c2g2 f8g8 g2g3 f7f6 c3c4 d6e6 g3g4 g8g7 h1g1 g7g8 g4g3 a5a4 c4c5 h4g3 g1h1 g8h8 a3c2 e5f7 g5h3 g3h2 h1g1 e6e7 h3g5 e7e6 d1c1 e6e7 g1f1 b7b6 d7e6 e7e6 c2e3 e6e5 f1g1 a4a3 c1c2 h8g8 g1h1 e4d3 c2b2 g8f8 b2b1 e5e6 h1g1 f8g8 b1c1 e6e7 c1d1 f7h8 d1e1 d3d2 e1d1 e7f7 g1f1 f7f8 f1e1 a3a2 g5e6 f8e8 e1f1 g6g5 e6g5 e8e7 f1e1 c8a7 e1f1 e7f7 f1g1 f7g7 g1h1 a2b2 e3g4 b2c2 h1f1 g7g6 g5h7 g6g5 f1f5 g5h5 f5f6 a7c8 g4e3 h5h6
3720,W,material_resign,27,3.715366,b2b3 d7d5 e2e3 e7e5 d1g4 h7h5 g4e6 d8e7 f2f4 c7c5 e6f7 e8d8 d2d4 b8d7 f7g7 g8h6 g7h8 e5e4 c2c4 h6f5 g1h3 e7f6 h8f6 d8c7 b1a3 b7b6 h1g1
3721,D,cap_draw,150,3.607094,e2e3 e7e6 d1g4 h7h5 h2h4 d8g5 h1h2 g5e3 g1e2 e3f4 b2b3 f8a3 c1a3 f4e3 g4f5 e3f4 f5d3 f4h2 d3c3 g7g6 e2g1 a7a5 a3d6 b7b6 f1e2 e8d8 e2f1 h2g3 g1e2 g3g2 c3c4 d8e8 c4c5 g2h1 e2c3 c7c6 e1d1 h8h7 c3e4 h7h6 c5e3 b6b5 e3h3 h1f1 h3f1 b5b4 a2a3 e6e5 f1c4 f7f5 c4d5 a8a7 a3a4 g6g5 d6f8 h6h7 a1a3 c6c5 d5c6 g8f6 f8e7 f6g4 c6d5 a7a8 d5d6 h7g7 d1e1 g7g8 c2c3 c8a6 e1d1 c5c4 d1c1 f5f4 a3a2 g8g6 c3b4 g6g7 b1a3 g7g8 d6b8 e8e7 h4g5 c4c3 b4a5 g8g6 e4c5 g4h6 a2b2 a8b8 c5a6 g6a6 d2c3 b8c8 b2b1 e7e8 f2f3 c8c5 c3c4 a6a7 g5g6 e8f8 a3b5 f8g8 c1b2 d7d5 b1c1 h6f5 b5d6 a7b7 c1b1 b7b6 b1g1 g8h8 d6e8 h8g8 b2b1 g8h8 g1g2 e5e4 b1c1 b6c6 a5a6 c6c7 g2g3 c7b7 a6b7 f5d4 c1b1 h8g8 c4d5 h5h4 g3g2 c5c4 b1a1 g8f8 g2f2 e4e3 f2e2 c4b4 e2e3 b4a4 a1b2 d4c6 b2c1 c6d8 e3e2 h4h3 c1d1 f8g8
3722,W,value_resign,24,3.775627,f2f4 e7e6 g1f3 d8g5 e2e4 c7c6 f3e5 f7f5 f1c4 e8e7 c4f1 b8a6 a2a4 g5g6 e5d7 g8f6 d7f8 b7b6 f1d3 f6e4 f8g6 h7g6 d3b5 e6e5
3723,W,material_resign,19,3.483952,d2d4 e7e6 d1d3 d8h4 d3b5 b8c6 b1d2 h4g4 d2b3 g4f3 b5d3 c6d4 b3a5 a8b8 e2f3 b7b6 d3d4 f7f5 d4c3
3724,W,material_resign,91,3.789484,h2h3 a7a6 h1h2 a6a5 h2h1 f7f5 e2e3 e7e5 d1g4 d8e7 f2f3 e8d8 f1d3 c7c6 e3e4 a8a7 e1f1 g7g6 g4g6 b8a6 g6c6 e7f6 b2b4 d7d6 c6b7 a6b4 b7h7 c8d7 h7d7 d8d7 c1a3 a7a6 d3c4 a6a8 c4d3 a8c8 c2c3 f8h6 h3h4 c8c3 d3c4 h8h7 d2d3 d7d8 g1h3 d8c7 c4b3 h6f8 h1g1 h7h8 b1c3 f6h4 a3b4 f5e4 c3d5 c7d8 b4c5 h4g4 h3f4 f8e7 a1b1 g8f6 b1a1 g4h3 f4g6 f6d5 a1e1 h3g3 c5d4 h8h7 d4c5 g3g4 c5d6 g4h3 d6c5 d8c7 e1e2 h3h1 e2e3 e7d8 f1e2 h7h4 e2f1 c7b8 g6h8 d8c7 g1h1 d5c3 f1e1 a5a4 a2a3
3725,W,material_resign,85,3.785020,e2e4 e7e6 b1a3 d8g5 c2c3 g8f6 f1c4 c7c6 a3c2 g7g6 c4a6 g5g4 g1h3 e8e7 h3f4 b7b6 a1b1 c8b7 c3c4 g4g3 d2d3 f6e4 h1g1 g3g4 d1d2 g4f5 g1f1 b8a6 e1d1 a8b8 f4e2 e7f6 e2d4 g6g5 a2a4 a6c7 a4a5 f8g7 d4e6 f5g6 e6g7 b8e8 b2b3 e4c3 d2c3 f6e7 h2h3 b7c8 d3d4 a7a6 c3b4 e7f6 c1g5 f6g5 h3h4 g5h4 b4c3 e8e7 b1a1 f7f5 f1e1 g6g5 e1e3 g5g4 e3f3 g4h5 c3d2 h5g6 d2c1 e7e1 d1d2 g6g5 c2e3 h8d8 c1d1 c7a8 d1e1 a8c7 g7e6 g5e3 d2e3 c7e8 g2g3 h4h5 e6f4
3726,W,material_resign,123,3.650353,g2g4 e7e6 b2b3 f8b4 e2e4 b4d2 e1d2 d8g5 f2f4 g5f4 d2c3 a7a6 f1h3 a6a5 e4e5 f4f3 d1d3 c7c6 c1b2 b7b6 g1f3 h7h6 d3d7 e8d7 f3g1 c6c5 b1a3 a8a6 b2c1 h6h5 b3b4 h5h4 a3b1 d7c6 c3d3 a5a4 h3g2 c6d7 g1h3 b8c6 d3d2 d7e8 b1a3 c8b7 d2c3 c6d4 a3b1 a6a5 g2e4 d4c6 h3g5 g8e7 b1a3 g7g6 b4b5 h8g8 g5h7 b7a6 a3b1 f7f6 g4g5 e8d7 h1e1 g8g7 e1d1 c6d4 e4d5 d7d8 c1a3 e7c8 c3b2 c5c4 d5c6 d8c7 d1e1 f6f5 e1d1 c4c3 b1c3 f5f4 c6g2 c7b8 g2f1 c8e7 d1d4 b8a8 b2c1 e7g8 d4d5 g7b7 c1b2 b7b8 a1b1 a6b7 b2a1 g8e7 c3e4 b7c6 b1b2 e7f5 c2c4 b8c8 b2b3 c8d8 b3b2 h4h3 e4c3 f5d4 c3e2 d8c8 b2b1 c8c7 b1b2 c7c8 b2d2 a5a6 e2c3 c8b8 b5a6 b8c8 d2d1 c8d8 c3a4
3727,B,value_resign,55,3.607755,e2e3 d7d6 d2d3 e7e6 g1h3 a7a5 d1d2 d6d5 g2g3 f8e7 f1e2 e6e5 d2b4 f7f5 h1g1 d8d6 b4d2 c7c6 e1f1 e8d7 d2c3 d6b4 f1g2 g8h6 c3c4 b4d6 g2h1 d6b4 c4b3 e7d6 b3c3 f5f4 c3e5 h8g8 e5f4 d6e5 f4g4 d7e8 g4d7 e8d7 e2h5 g8f8 b1a3 f8g8 a3b5 d5d4 a1b1 c6c5 h5g4 d7d8 g4d7 d8d7 e3e4 g8h8 c2c3
3728,W,value_resign,16,3.735823,c2c4 g7g6 e2e4 b8c6 g1f3 g6g5 f3g5 g8h6 f1e2 h6f5 d2d3 e7e6 e1d2 c6a5 d2c3 c7c6
3729,B,value_resign,69,3.901714,e2e3 b7b6 e1e2 e7e6 a2a4 f8a3 b2a3 e8e7 h2h3 g7g5 g2g3 c7c6 a1a2 b8a6 h1h2 a6c5 d1e1 a7a5 h2g2 c5a4 e2d3 g5g4 d3e2 g8h6 d2d4 h6f5 e2d3 h8g8 e1a5 f5d6 d3d2 g8g6 c2c4 d8c7 a5a7 h7h5 f1d3 c7b8 e3e4 h5h4 a7a6 g6g7 g1f3 b6b5 d2d1 g7g5 d1e1 g4f3 g2g1 f7f5 a2a1 e7e8 b1d2 e8e7 d4d5 e6e5 a6a5 b5b4 d2b3 d6e8 a5a7 e7f8 a7a6 e8f6 g3g4 f6d5 a1a2 c8b7 g1f1
3730,B,material_resign,66,3.910397,f2f4 g8h6 b1a3 d7d5 h2h4 e7e5 c2c3 d8g5 a3b5 f8d6 d2d4 h6g4 b2b3 c7c6 c1a3 h7h5 g1h3 b8d7 d1d3 d6c5 b5d6 e8d8 d3b5 c5d4 e2e4 b7b6 f1c4 d4c3 e1f1 c3b2 f1g1 g4f2 h1h2 d7b8 h2h1 c8h3 c4f1 b8a6 g2g3 a6c7 f4e5 g5e5 a1b1 c7e6 b5a4 b6b5 f1g2 e5g3 e4e5 h8g8 a4b5 d8c7 b3b4 g8h8 b5b6 c7d7 b6a7 d7d8 a7b7 a8b8 b7c8 b8c8 h1h2 g3d3 g2f1 d3c2
3731,W,material_resign,13,3.715845,e2e3 e7e6 g1h3 d8g5 h3g1 g8f6 d1g4 g5e3 f2e3 h7h5 g4e6 f8e7 e6e5
3732,B,material_resign,12,3.648877,c2c4 f7f5 e2e3 e7e6 d1a4 d8h4 a4d7 b8d7 g1h3 a7a6 h3g5 f8c5
3733,W,material_resign,51,3.877381,d2d3 a7a6 d3d4 d7d5 b2b4 c8e6 c1a3 d8d6 e2e3 c7c5 d1g4 g8h6 g4g3 h6g8 c2c3 g7g6 b4b5 g8h6 g3g4 d6g3 g4g6 b7b6 b1d2 h6g4 g6g7 a6b5 d2b3 f7f5 e1e2 h8g8 g7f6 e6f7 a3b2 f5f4 b2a3 e7e6 g1h3 f7g6 f6g5 g6f5 c3c4 g4e5 g5f6 b8c6 h3g5 g3e3 f2e3 a8a7 c4b5 g8h8 e2e1
3734,B,value_resign,9,3.702395,e2e3 f7f6 d1g4 a7a6 g4d7 b8d7 h2h4 g8h6 f2f3
3735,W,value_resign,63,3.792874,c2c4 f7f5 f2f4 d7d5 h2h3 d8d6 b2b4 g7g6 g2g4 b8c6 d1c2 a7a6 c2d3 c6d8 b4b5 c7c6 e1d1 a8b8 h3h4 e7e5 g1h3 f8e7 h3g5 g8h6 g5h7 h6g4 f4e5 h8g8 c4c5 d6c7 d3d4 e7d6 b1c3 c7e7 d2d3 g4f6 c1b2 a6a5 c3e4 f6h5 d4d5 c6b5 e4d6 e7d6 d5c6 d6d7 c6f3 e8f7 f3f4 d7e6 d3d4 g8g7 e2e3 e6e7 d1c1 g7h7 f4g5 e7d6 g5d8 d6f6 f1g2 h7h8 a2a3
3736,W,material_resign,87,3.650620,g1h3 d7d5 e2e4 g7g5 f2f4 g8h6 h3g5 h6f5 h1g1 e8d7 a2a4 d7e8 d1g4 h8g8 g5f7 d8d6 g4f5 b8d7 a1a2 g8h8 f5f6 d6f4 e1d1 f4f3 d1e1 f3g3 f6f2 b7b6 b1a3 h8g8 f7d6 e8d8 d6c4 e7e6 c2c3 g8h8 g1h1 g3g2 e4e5 d7c5 f2f7 b6b5 h2h3 h8g8 f7d7 d8d7 c4a5 c5a4 h1h2 c7c5 f1g2 d7e8 a3b5 f8g7 h3h4 g7h6 b5d6 e8e7 g2d5 e7d8 d2d3 g8h8 h2h1 c8d7 a2a3 h8g8 a3a2 h6f4 c1e3 g8h8 c3c4 f4g3 e1d2 h8g8 e3h6 g3f2 d5b7 a7a6 h1h2 g8f8 h2g2 f8e8 b7a8 e8e7 a2a3 d7c6 g2g3
3737,W,value_resign,31,3.570271,f2f4 e7e5 e2e3 d7d5 d1g4 d8g5 b2b3 f7f6 c2c3 e8f7 f1d3 b8d7 g4g3 g5f5 a2a4 d5d4 g3h3 f5e6 d3c4 a7a5 h3g4 d4d3 a1a2 f8d6 b1a3 c7c5 g4g7 f7e8 g7g5 g8e7 c4b5
3738,D,cap_draw,150,3.596557,b1a3 a7a6 d2d4 f7f5 a3b5 d7d5 c1f4 d8d6 g1f3 e8d7 f3e5 d7e8 h1g1 d6f6 d1d3 e8d8 h2h4 c8e6 b2b4 f6g5 b5a7 a6a5 d3c3 g5f6 a7c8 c7c5 b4b5 b7b6 e5d3 g7g6 e2e3 b8c6 c3d2 f8h6 g1h1 c6b8 f4g5 e6c8 g5h6 g6g5 d2b4 d8e8 b4c5 c8d7 c5b6 f6g7 e3e4 e8f7 b6c5 g7f6 c5b6 e7e5 g2g4 g8h6 b6a6 d7e6 e4f5 h8g8 e1c1 h6g4 a6b7 f7f8 b7a8 f6h8 c1b1 f8g7 a8c6 g4h2 c6d6 b8a6 b1b2 e6f7 d6a6 h2f1 c2c4 g7f8 h4h5 a5a4 h1g1 g8g7 d1d2 f8g8 b5b6 f7e8 d3c1 a4a3 b2b1 e5e4 g1h1 g7f7 c1b3 e8d7 h1h2 f1h2 d2c2 d7e6 c2b2 h7h6 a6c8 f7f8 f5f6 a3b2 b1b2 h2f1 b2c1 f8e8 c1b1 h8h7 f6f7 g8h8 c8b7 f1g3 f2f3 h7g7 b1c1 e4f3 b3c5 e6d7 c1c2 d7e6 c2d1 g3f1 d1e1 e6f7 e1f2 f7g6 f2g1 g6f7 b7a7 e8e3 c5b7 f7g6 c4d5 g7f6 a7a6 e3e5 g1f1 f6f7 f1f2 f7f4 f2g1 g6d3 a2a3 d3e2 a6a7 h8g8 a3a4 g8h8 g1f2 e2c4
3739,B,value_resign,11,3.801014,c2c4 g7g5 e2e3 b8c6 d1g4 b7b5 g4d7 e8d7 b1a3 e7e6 d2d4
3740,B,material_resign,22,3.805534,e2e4 g7g5 g1f3 e7e6 c2c3 b8a6 d1a4 f8e7 g2g3 c7c5 f3g1 d8c7 e1e2 c7c6 b1a3 c6c7 a4d7 c8d7 d2d3 c7c8 g1h3 e8d8
3741,B,material_resign,12,3.566627,e2e4 b8c6 d1f3 c6d4 d2d3 a8b8 f3f7 e8f7 g1h3 d7d6 a2a3 h7h5
3742,W,value_resign,24,3.766483,b2b3 f7f5 d2d4 a7a5 e2e3 b7b6 d1g4 c7c5 g4g3 h7h6 g1h3 c5c4 h3g5 h8h7 e1e2 h7h8 g3b8 a8a6 g5e4 e7e6 b8c8 f8d6 c8d8 e8d8
3743,W,material_resign,135,3.633582,c2c3 d7d5 f2f4 g8f6 g1f3 c7c6 h1g1 f6e4 f3e5 d8d6 h2h4 h7h6 c3c4 h8h7 d1c2 c6c5 c2d3 f7f5 b1a3 e4f2 a3b5 h7h8 b5a7 d6e6 e5d7 d5d4 d7f8 h6h5 d3f5 e6d7 b2b4 h8g8 f5g4 g8f8 c1b2 f8h8 g4g3 h8f8 g3e3 e7e5 a7b5 d7e6 f4e5 f8g8 a1b1 e6f7 b5d6 e8e7 a2a3 f7f5 e3g3 f5e4 b4c5 b7b5 g3f4 e4e3 b2a1 f2d1 d2d3 g7g6 f4g5 e7d7 g5g6 g8h8 g6g8 e3f2 e1d2 h8g8 d6b5 g8h8 d2c1 h8h7 b5d6 b8c6 g2g3 h7h6 e5e6 h6e6 d6e4 d7e7 f1h3 c8d7 g3g4 e7f8 g1g2 f8g8 e4f6 g8h8 b1b4 c6a5 c5c6 e6e7 g2g1 d7e6 c1c2 e6d7 c4c5 e7e5 g1g2 d7e8 b4c4 e5e4 c4c3 a8b8 c6c7 b8a8 g4g5 e8c6 f6h5 a8a7 g5g6 e4g4 c3c4 a7a6 c2d1 g4g3 g2h2 a6a7 h3g2 h8g8 g2e4 a7c7 h2h1 c7d7 a3a4 d7d8 h1f1 d8b8 c4c2 b8b7 f1f2 b7b6 f2f1 g8h8 c2c4
3744,W,material_resign,17,3.666520,b2b3 a7a6 c1b2 e7e6 b2g7 f8c5 b1c3 c5d6 c3e4 d8h4 e2e3 h4f2 e1f2 b7b6 f2e2 e8e7 a2a4
3745,D,cap_draw,150,3.662278,b2b3 d7d5 e2e3 e7e6 e1e2 d8g5 d1e1 c7c6 d2d3 h7h6 g2g4 c6c5 b1a3 g5f4 h2h3 g8e7 d3d4 h8g8 e3e4 b7b6 a3c4 b6b5 h3h4 b5b4 c4d6 e8d7 c1e3 f4e3 e2d1 c5d4 h4h5 e3f2 e1e2 f2e1 d1e1 e7c6 g1h3 a7a5 e2d1 d7c7 d6f7 c6e7 a2a4 b8d7 f1c4 d5c4 c2c3 c8b7 d1c2 b7c8 c2h2 e6e5 f7h8 a8b8 e1d2 d4c3 d2d1 g7g5 h8f7 e7d5 a1b1 d5e7 b1c1 e7g6 c1c2 d7b6 c2c3 f8c5 h1e1 g8f8 d1c2 f8g8 f7d8 g6h4 h2f2 g8h8 f2d4 c8b7 c3c4 h8g8 h3f4 g8g6 e1d1 b8d8 d1d2 e5f4 d2d1 b7c8 e4e5 c8d7 d4f4 c7b8 f4f6 b8a8 d1d3 c5f2 f6e6 d7c6 e6d6 c6b7 d3d2 d8c8 d6d3 b7d5 d3e3 g6g7 c2c1 g7h7 d2d3 d5e6 d3d8 c8d8 e3f3 a8b8 f3f2 e6d7 f2e1 d7c6 e1g1 h7h8 g1h1 h8h7 c4d4 b8b7 c1d2 d8c8 d4d5 c8c7 d2c1 b6a4 c1b1 h7h8 b1c1 b7a6 c1b1 c7b7 b1a2 h8h7 d5d6 h7h8 h1g1 h8h7 g1e3 b7a7 d6d4 c6b7 d4e4 b7a8 b3a4 a7e7
3746,B,material_resign,28,3.652515,b1a3 d7d5 a3c4 b8a6 h2h4 e7e6 e2e4 d8d7 c2c3 a6c5 d1g4 e8e7 e4d5 g8f6 g4e6 d7e6 e1d1 f6e4 c4d6 a7a5 f1c4 f7f6 d1e1 e4c3 g1e2 c5a4 d2d4 c3d5
3747,W,material_resign,11,3.707822,d2d4 e7e6 d1d3 d8g5 b2b4 g5d2 b1d2 h7h6 d3b5 g8f6 b5b6
3748,B,material_resign,16,3.709615,b2b4 g7g6 g2g3 b8c6 e2e3 a7a5 b4b5 e7e6 d1g4 e8e7 g4e6 e7e6 a2a3 c6d4 g1e2 f8b4
3749,W,material_resign,63,3.533607,f2f4 b7b6 g2g3 d7d5 g3g4 c8b7 b2b4 g8f6 d2d3 f6d7 e2e3 b6b5 d3d4 e7e6 g1h3 d8e7 h3f2 h8g8 f1c4 b7c6 c4f1 g7g5 e1e2 g8h8 c1d2 h8g8 e3e4 f7f5 d2c3 e6e5 f4e5 f8g7 a2a4 g7h8 d1d3 d7e5 b1d2 e5f7 e2d1 c6b7 d3b5 e8f8 f1c4 f7d8 c4d5 h7h6 d1e1 d8c6 b5c6 e7e8 c6d6 f8g7 d6b6 e8a4 d5c4 c7c5 b6a7 a4b5 a7b8 b5b6 a1a5 b6b5 d2b1
3750,B,material_resign,30,3.629502,e2e4 h7h5 f1a6 e7e6 d1f3 b8c6 e1d1 d8h4 c2c3 c6b4 f3f6 h4f4 f6f5 h8h7 f5f6 f4g3 d2d4 b4d3 c1g5 g3g2 g1h3 g2g4 f6f3 g4f5 d4d5 f5f3 d1c2 b7b6 g5f4 c8b7
3751,W,material_resign,77,3.623365,c2c3 b7b6 f2f4 f7f5 d2d3 d7d5 a2a3 e7e5 d1b3 d8g5 g1h3 g5g4 c1e3 f8d6 a3a4 g8f6 b3c4 h8f8 c4d5 c7c6 h3g1 d6c5 d5d6 g4h5 h2h4 f6d7 g1f3 b8a6 d6d5 g7g6 d5e6 e8d8 h1g1 c5d4 e3d2 c8b7 e6c6 f8h8 c3c4 d8e7 f3d4 a8b8 c6d5 h8g8 d5e5 e7d8 e5b5 g8g7 d2e3 b7e4 a1a2 e4c6 b1c3 b8b7 g2g4 d8c7 f1g2 h5g4 g2f1 g4h3 d4f3 g7f7 a2a3 f7f6 f3d4 c7d6 g1h1 b7b8 h1h2 b8f8 h2h3 c6b5 a4b5 f8e8 b2b3 g6g5 e3d2
3752,W,material_resign,39,3.693164,g1h3 e7e6 h1g1 c7c6 e2e4 d8h4 e1e2 b8a6 h3f4 h4f2 e2d3 c6c5 g1h1 f2f3 d3c4 g8e7 d1e1 e7d5 h1g1 e8d8 e1e2 d8e7 a2a3 g7g6 d2d3 f3f4 h2h4 f4e3 e2e3 d7d6 g2g4 h8g8 e3d2 g8h8 e4d5 a6c7 d2d1 h7h6 c1g5
